datetime,region,latitude,longitude,wind_speed_kmh,pressure_hpa,humidity_pct,rainfall_mm,air_temp_c,tide_height_m,wave_height_m,sst_c,salinity_ppt,chlorophyll_mg_m3,turbidity_ntu,month,season,threat_type
2021-02-25,Kandla,23.03,70.22,13.1,1009.79,62.78,0.36,31.33,2.38,1.44,25.68,35.45,0.771,2.12,2,Winter,No Threat
2021-02-26,Kandla,23.03,70.22,22.16,1006.57,60.97,1.17,29.08,0.61,2.01,26.14,34.17,0.268,0.79,2,Winter,No Threat
2021-02-27,Kandla,23.03,70.22,20.01,1001.59,56.29,0.39,22.65,0.97,1.19,23.04,34.87,0.421,4.63,2,Winter,No Threat
2021-02-28,Kandla,23.03,70.22,12.43,1003.6,69.49,1.82,24.74,0.34,1.62,28.59,34.39,0.395,2.3,2,Winter,No Threat
2021-03-01,Kandla,23.03,70.22,18.09,996.84,64.31,1.66,32.77,0.59,3.15,28.87,35.15,0.88,0.96,3,Pre-Monsoon,No Threat
2021-03-02,Kandla,23.03,70.22,13.65,1012.3,88.07,0.21,26.79,1.23,2.4,28.48,36.0,1.379,1.32,3,Pre-Monsoon,No Threat
2021-03-03,Kandla,23.03,70.22,3.64,1010.4,71.06,1.96,28.97,1.35,1.94,28.8,34.13,0.343,1.66,3,Pre-Monsoon,No Threat
2021-03-04,Kandla,23.03,70.22,18.15,999.39,68.54,0.15,31.01,1.73,2.06,27.24,35.15,2.498,0.91,3,Pre-Monsoon,No Threat
2021-03-05,Kandla,23.03,70.22,2.95,1008.88,69.95,0.81,31.73,2.11,1.11,28.6,34.34,0.093,0.91,3,Pre-Monsoon,No Threat
2021-03-06,Kandla,23.03,70.22,12.37,1006.32,59.97,2.0,30.12,1.27,1.49,29.95,35.04,0.263,0.94,3,Pre-Monsoon,No Threat
2021-03-07,Kandla,23.03,70.22,15.92,1004.81,72.3,0.59,26.09,2.59,2.01,30.35,34.41,0.243,2.17,3,Pre-Monsoon,No Threat
2021-03-08,Kandla,23.03,70.22,12.81,1008.0,100.0,0.79,26.07,1.47,2.01,28.78,34.09,0.285,0.47,3,Pre-Monsoon,No Threat
2021-03-09,Kandla,23.03,70.22,24.43,1006.85,71.44,2.68,28.15,1.74,0.1,29.3,34.02,0.269,2.01,3,Pre-Monsoon,No Threat
2021-03-10,Kandla,23.03,70.22,7.7,1016.04,65.97,0.14,25.47,0.56,1.34,27.81,35.99,0.402,1.38,3,Pre-Monsoon,No Threat
2021-03-11,Kandla,23.03,70.22,17.29,1014.08,85.54,10.04,29.04,1.59,1.92,29.42,35.36,0.344,2.93,3,Pre-Monsoon,No Threat
2021-03-12,Kandla,23.03,70.22,17.59,1002.68,67.91,4.29,32.22,1.88,2.99,29.25,35.05,0.155,0.69,3,Pre-Monsoon,No Threat
2021-03-13,Kandla,23.03,70.22,19.58,1001.97,89.03,0.12,27.01,1.11,0.61,28.74,35.47,0.333,0.5,3,Pre-Monsoon,No Threat
2021-03-14,Kandla,23.03,70.22,3.45,1005.02,80.18,1.27,32.94,0.98,1.61,28.3,34.97,0.851,3.25,3,Pre-Monsoon,No Threat
2021-03-15,Kandla,23.03,70.22,25.5,1002.24,67.74,0.8,30.42,1.17,2.59,26.2,32.99,0.716,1.46,3,Pre-Monsoon,No Threat
2021-03-16,Kandla,23.03,70.22,7.54,999.94,78.62,0.46,28.54,1.93,1.79,27.58,34.43,0.264,0.96,3,Pre-Monsoon,No Threat
2021-03-17,Kandla,23.03,70.22,14.38,1004.56,98.77,0.83,28.03,1.52,1.51,29.64,33.54,1.056,3.7,3,Pre-Monsoon,No Threat
2021-03-18,Kandla,23.03,70.22,25.26,995.2,90.43,1.58,26.48,0.66,2.23,29.73,34.78,0.475,1.76,3,Pre-Monsoon,No Threat
2021-03-19,Kandla,23.03,70.22,6.94,1010.06,69.23,2.18,32.19,1.7,2.5,26.51,35.3,0.297,1.19,3,Pre-Monsoon,No Threat
2021-03-20,Kandla,23.03,70.22,12.7,998.77,87.32,0.37,29.07,1.75,2.29,27.66,35.2,1.19,2.11,3,Pre-Monsoon,No Threat
2021-03-21,Kandla,23.03,70.22,11.17,1013.1,99.96,1.25,30.62,1.0,0.93,28.66,35.02,0.312,1.01,3,Pre-Monsoon,No Threat
2021-03-22,Kandla,23.03,70.22,16.26,1002.47,77.47,0.09,37.51,1.34,1.16,28.42,34.13,1.233,2.06,3,Pre-Monsoon,No Threat
2021-03-23,Kandla,23.03,70.22,3.28,1012.12,82.53,0.34,29.64,2.41,0.89,27.45,34.53,0.736,1.3,3,Pre-Monsoon,No Threat
2021-03-24,Kandla,23.03,70.22,16.1,1007.17,72.65,2.13,32.54,0.53,1.56,27.82,33.9,0.576,1.31,3,Pre-Monsoon,No Threat
2021-03-25,Kandla,23.03,70.22,3.25,1015.52,84.42,0.76,31.07,2.55,1.61,28.3,34.48,0.725,2.41,3,Pre-Monsoon,No Threat
2021-03-26,Kandla,23.03,70.22,7.18,1010.68,73.46,2.59,32.48,1.3,2.16,30.18,34.51,0.609,0.85,3,Pre-Monsoon,No Threat
2021-03-27,Kandla,23.03,70.22,18.11,1011.39,72.37,0.24,30.06,1.99,3.13,27.75,34.36,0.979,0.7,3,Pre-Monsoon,No Threat
2021-03-28,Kandla,23.03,70.22,8.67,1010.0,67.09,9.26,30.9,1.59,1.24,27.48,34.67,0.332,1.51,3,Pre-Monsoon,No Threat
2021-03-29,Kandla,23.03,70.22,19.32,1010.34,72.52,0.18,31.29,0.85,2.26,27.72,34.78,0.345,1.35,3,Pre-Monsoon,No Threat
2021-03-30,Kandla,23.03,70.22,15.6,1000.39,76.03,1.16,29.61,1.53,1.74,27.77,35.88,0.645,0.67,3,Pre-Monsoon,No Threat
2021-03-31,Kandla,23.03,70.22,24.66,1007.51,86.36,0.9,28.12,1.22,1.72,28.34,33.86,0.085,1.67,3,Pre-Monsoon,No Threat
2021-04-01,Kandla,23.03,70.22,14.67,1009.6,65.1,7.06,31.02,1.67,2.33,28.37,35.41,0.565,2.78,4,Pre-Monsoon,No Threat
2021-04-02,Kandla,23.03,70.22,10.24,1013.75,71.06,1.2,28.75,0.82,2.3,26.09,35.15,0.26,1.38,4,Pre-Monsoon,No Threat
2021-04-03,Kandla,23.03,70.22,26.92,1001.39,73.91,0.37,29.42,1.59,3.11,27.99,34.36,0.399,1.22,4,Pre-Monsoon,No Threat
2021-04-04,Kandla,23.03,70.22,1.04,1007.6,62.54,1.75,36.17,0.99,1.03,29.17,35.3,0.281,0.59,4,Pre-Monsoon,No Threat
2021-04-05,Kandla,23.03,70.22,14.88,1009.2,76.68,1.28,32.42,0.65,2.18,29.4,35.49,0.511,1.78,4,Pre-Monsoon,No Threat
2021-04-06,Kandla,23.03,70.22,9.75,1010.55,74.05,0.24,31.12,1.65,1.69,28.79,35.37,0.699,1.17,4,Pre-Monsoon,No Threat
2021-04-07,Kandla,23.03,70.22,23.0,1005.66,72.04,2.37,31.34,1.32,2.08,28.56,34.58,0.434,2.95,4,Pre-Monsoon,No Threat
2021-04-08,Kandla,23.03,70.22,17.45,1010.74,77.43,2.16,28.89,2.9,2.48,27.48,34.9,0.283,4.25,4,Pre-Monsoon,No Threat
2021-04-09,Kandla,23.03,70.22,18.46,1016.83,61.35,2.16,26.02,0.77,1.57,28.49,34.98,0.452,0.88,4,Pre-Monsoon,No Threat
2021-04-10,Kandla,23.03,70.22,10.75,1016.31,64.46,0.73,28.97,0.45,2.9,28.56,36.0,0.179,0.96,4,Pre-Monsoon,No Threat
2021-04-11,Kandla,23.03,70.22,16.49,1002.98,83.75,0.55,33.36,1.99,2.78,28.51,34.29,0.954,1.26,4,Pre-Monsoon,No Threat
2021-04-12,Kandla,23.03,70.22,24.98,1004.29,73.96,0.11,32.34,1.34,1.0,27.81,33.96,0.13,0.61,4,Pre-Monsoon,No Threat
2021-04-13,Kandla,23.03,70.22,13.09,1016.68,63.73,3.64,31.87,0.84,2.61,30.55,34.27,0.531,0.96,4,Pre-Monsoon,No Threat
2021-04-14,Kandla,23.03,70.22,12.47,1003.98,56.85,1.03,28.69,2.43,1.59,29.6,34.64,0.408,2.41,4,Pre-Monsoon,No Threat
2021-04-15,Kandla,23.03,70.22,12.69,1005.96,64.87,1.46,28.15,2.58,2.64,29.16,34.42,0.149,0.33,4,Pre-Monsoon,No Threat
2021-04-16,Kandla,23.03,70.22,25.85,997.8,58.27,1.7,28.49,1.15,1.0,28.74,35.3,0.28,0.89,4,Pre-Monsoon,No Threat
2021-04-17,Kandla,23.03,70.22,20.28,1016.91,78.2,3.69,29.97,1.49,1.73,27.4,34.38,0.199,0.6,4,Pre-Monsoon,Algal Bloom
2021-04-18,Kandla,23.03,70.22,0.0,1010.15,72.79,2.12,26.01,1.47,1.62,29.47,35.31,1.449,1.89,4,Pre-Monsoon,No Threat
2021-04-19,Kandla,23.03,70.22,15.0,1005.82,61.13,0.06,27.95,1.25,1.46,28.99,34.74,0.829,2.23,4,Pre-Monsoon,No Threat
2021-04-20,Kandla,23.03,70.22,20.17,1000.2,88.08,1.37,27.11,1.65,1.59,29.1,33.21,0.42,0.71,4,Pre-Monsoon,No Threat
2021-04-21,Kandla,23.03,70.22,16.83,993.91,67.38,1.01,29.06,1.91,1.42,28.12,35.55,0.088,1.12,4,Pre-Monsoon,No Threat
2021-04-22,Kandla,23.03,70.22,12.67,1006.25,93.49,2.07,31.25,0.98,1.62,30.38,33.81,1.029,0.76,4,Pre-Monsoon,No Threat
2021-04-23,Kandla,23.03,70.22,18.42,1011.0,71.99,0.52,25.9,1.71,1.51,30.61,34.61,0.189,1.25,4,Pre-Monsoon,No Threat
2021-04-24,Kandla,23.03,70.22,15.5,1002.95,76.57,1.03,31.53,2.25,2.38,29.14,34.36,0.431,1.75,4,Pre-Monsoon,No Threat
2021-04-25,Kandla,23.03,70.22,15.01,1006.52,69.74,1.24,31.76,0.48,0.91,29.48,34.51,0.39,3.13,4,Pre-Monsoon,No Threat
2021-04-26,Kandla,23.03,70.22,25.07,991.73,68.44,0.32,29.18,2.63,1.3,25.7,34.98,0.915,1.39,4,Pre-Monsoon,No Threat
2021-04-27,Kandla,23.03,70.22,19.07,1009.15,80.4,3.53,25.1,1.22,2.19,31.04,34.88,0.442,1.36,4,Pre-Monsoon,No Threat
2021-04-28,Kandla,23.03,70.22,13.08,1011.17,90.01,0.64,31.86,1.24,0.1,30.24,35.43,0.618,1.3,4,Pre-Monsoon,No Threat
2021-04-29,Kandla,23.03,70.22,32.04,1008.07,76.23,1.43,29.0,1.25,1.69,28.31,34.58,0.28,1.61,4,Pre-Monsoon,No Threat
2021-04-30,Kandla,23.03,70.22,11.27,1013.21,63.3,1.39,33.14,1.35,0.55,25.37,34.99,0.304,0.59,4,Pre-Monsoon,No Threat
2021-05-01,Kandla,23.03,70.22,11.58,1008.34,71.02,0.33,28.54,1.1,1.05,27.64,34.56,0.749,0.63,5,Pre-Monsoon,No Threat
2021-05-02,Kandla,23.03,70.22,12.76,1002.05,95.75,1.35,31.46,1.4,1.22,28.91,34.85,0.235,1.66,5,Pre-Monsoon,No Threat
2021-05-03,Kandla,23.03,70.22,33.4,992.98,66.48,2.91,30.58,1.44,2.99,30.28,35.45,0.315,1.27,5,Pre-Monsoon,No Threat
2021-05-04,Kandla,23.03,70.22,8.71,1006.03,74.77,1.07,27.84,2.59,2.11,27.61,35.9,0.117,2.25,5,Pre-Monsoon,No Threat
2021-05-05,Kandla,23.03,70.22,0.0,1002.77,75.12,1.16,27.94,2.08,1.3,26.92,34.95,0.096,1.13,5,Pre-Monsoon,No Threat
2021-05-06,Kandla,23.03,70.22,20.2,999.8,63.95,1.83,31.22,0.92,2.74,30.03,34.73,2.279,1.67,5,Pre-Monsoon,No Threat
2021-05-07,Kandla,23.03,70.22,10.49,1005.65,87.5,1.45,27.61,1.78,1.29,28.7,34.36,0.071,1.11,5,Pre-Monsoon,No Threat
2021-05-08,Kandla,23.03,70.22,16.03,1013.27,73.32,1.14,31.2,2.29,0.1,27.97,33.82,0.234,1.2,5,Pre-Monsoon,No Threat
2021-05-09,Kandla,23.03,70.22,11.05,996.99,71.49,0.79,32.4,0.69,1.76,30.42,34.24,0.684,1.12,5,Pre-Monsoon,No Threat
2021-05-10,Kandla,23.03,70.22,18.63,1006.03,83.3,2.08,30.77,0.77,2.25,30.12,35.0,0.083,3.31,5,Pre-Monsoon,No Threat
2021-05-11,Kandla,23.03,70.22,16.04,1009.29,57.0,2.4,30.29,1.08,1.69,28.6,34.83,0.106,4.1,5,Pre-Monsoon,No Threat
2021-05-12,Kandla,23.03,70.22,22.14,1004.5,65.58,2.02,27.42,1.74,1.52,25.67,35.05,0.387,0.48,5,Pre-Monsoon,No Threat
2021-05-13,Kandla,23.03,70.22,16.17,998.89,83.49,2.53,32.47,2.59,1.54,29.32,35.86,0.154,1.18,5,Pre-Monsoon,No Threat
2021-05-14,Kandla,23.03,70.22,14.37,1005.46,66.88,3.82,29.08,0.94,2.51,28.25,34.42,0.538,1.03,5,Pre-Monsoon,No Threat
2021-05-15,Kandla,23.03,70.22,24.86,1010.8,73.18,1.27,28.45,1.31,0.36,26.58,35.57,0.124,1.34,5,Pre-Monsoon,No Threat
2021-05-16,Kandla,23.03,70.22,15.01,1003.39,90.6,0.13,32.48,0.84,0.77,27.07,35.11,0.261,2.45,5,Pre-Monsoon,No Threat
2021-05-17,Kandla,23.03,70.22,10.86,997.75,75.35,0.05,26.57,1.97,0.46,30.12,34.23,0.43,1.16,5,Pre-Monsoon,No Threat
2021-05-18,Kandla,23.03,70.22,7.99,1016.12,81.68,1.68,28.13,1.28,0.13,26.63,34.13,0.124,1.49,5,Pre-Monsoon,No Threat
2021-05-19,Kandla,23.03,70.22,20.05,1006.58,70.01,0.84,30.97,1.8,2.9,27.07,34.9,0.453,0.61,5,Pre-Monsoon,No Threat
2021-05-20,Kandla,23.03,70.22,13.76,996.11,67.74,1.32,35.16,1.13,0.1,27.17,33.71,0.231,1.11,5,Pre-Monsoon,No Threat
2021-05-21,Kandla,23.03,70.22,20.7,1002.53,64.67,1.91,25.78,2.06,3.59,30.68,35.74,0.627,2.49,5,Pre-Monsoon,No Threat
2021-05-22,Kandla,23.03,70.22,12.59,1004.49,76.47,0.32,28.69,0.94,1.6,29.1,35.15,0.649,1.07,5,Pre-Monsoon,No Threat
2021-05-23,Kandla,23.03,70.22,8.58,1006.05,77.98,0.41,32.53,0.93,1.45,25.94,34.4,0.316,1.7,5,Pre-Monsoon,No Threat
2021-05-24,Kandla,23.03,70.22,18.64,1003.88,80.15,3.06,33.2,1.01,1.33,27.38,35.09,0.201,1.1,5,Pre-Monsoon,No Threat
2021-05-25,Kandla,23.03,70.22,19.4,1010.84,76.52,0.48,34.13,1.93,1.88,29.54,33.94,0.14,1.73,5,Pre-Monsoon,No Threat
2021-05-26,Kandla,23.03,70.22,15.79,1009.34,65.54,0.83,25.31,1.78,0.81,27.9,34.82,0.601,1.09,5,Pre-Monsoon,No Threat
2021-05-27,Kandla,23.03,70.22,30.85,1001.3,96.31,2.61,32.65,1.89,2.16,27.8,35.01,0.244,0.78,5,Pre-Monsoon,No Threat
2021-05-28,Kandla,23.03,70.22,7.7,1003.54,86.26,0.12,29.4,1.23,1.74,29.87,35.56,0.283,1.74,5,Pre-Monsoon,Algal Bloom
2021-05-29,Kandla,23.03,70.22,4.4,1004.98,66.41,0.49,26.2,0.21,0.68,28.74,35.06,0.524,2.16,5,Pre-Monsoon,No Threat
2021-05-30,Kandla,23.03,70.22,15.05,1000.45,80.47,1.87,27.91,1.6,3.99,28.16,34.0,0.157,1.11,5,Pre-Monsoon,No Threat
2021-05-31,Kandla,23.03,70.22,31.42,1000.51,85.83,3.11,30.97,0.9,2.58,28.79,34.62,0.459,0.94,5,Pre-Monsoon,No Threat
2021-06-01,Kandla,23.03,70.22,8.53,1012.48,66.01,30.69,29.47,1.53,0.64,28.59,33.15,0.579,2.53,6,Monsoon,No Threat
2021-06-02,Kandla,23.03,70.22,22.85,1004.2,85.34,3.18,31.99,0.92,1.11,27.11,34.33,1.157,1.02,6,Monsoon,No Threat
2021-06-03,Kandla,23.03,70.22,19.33,1007.15,83.21,10.65,30.82,0.62,1.43,29.52,34.12,0.107,1.3,6,Monsoon,No Threat
2021-06-04,Kandla,23.03,70.22,19.75,998.5,82.9,1.19,28.89,1.2,2.53,28.78,35.39,0.186,1.16,6,Monsoon,No Threat
2021-06-05,Kandla,23.03,70.22,20.59,1009.93,78.73,5.32,30.28,0.72,0.98,26.46,34.6,0.818,1.22,6,Monsoon,No Threat
2021-06-06,Kandla,23.03,70.22,16.71,1013.57,86.57,6.69,31.28,1.16,1.9,28.98,34.38,0.976,1.72,6,Monsoon,No Threat
2021-06-07,Kandla,23.03,70.22,26.95,995.95,75.78,1.55,27.88,1.0,2.29,28.39,34.2,0.85,1.01,6,Monsoon,No Threat
2021-06-08,Kandla,23.03,70.22,19.71,1010.67,70.05,3.78,29.32,1.95,2.0,27.55,35.34,0.076,4.56,6,Monsoon,No Threat
2021-06-09,Kandla,23.03,70.22,33.11,1009.17,68.78,0.13,31.08,3.03,2.62,28.52,34.48,0.207,1.24,6,Monsoon,Erosion
2021-06-10,Kandla,23.03,70.22,12.66,1011.61,84.83,8.2,29.86,1.14,1.9,28.65,34.32,0.676,1.49,6,Monsoon,No Threat
2021-06-11,Kandla,23.03,70.22,22.24,994.77,75.84,3.88,29.89,1.52,2.73,28.64,35.58,0.16,1.31,6,Monsoon,No Threat
2021-06-12,Kandla,23.03,70.22,16.85,1006.43,67.95,1.93,28.85,4.04,0.9,28.39,33.38,0.955,1.11,6,Monsoon,No Threat
2021-06-13,Kandla,23.03,70.22,20.04,997.78,88.45,2.99,31.44,1.04,1.76,30.18,34.42,0.859,0.84,6,Monsoon,No Threat
2021-06-14,Kandla,23.03,70.22,4.38,1015.84,64.07,4.26,27.47,1.88,0.29,27.41,35.16,0.128,1.17,6,Monsoon,No Threat
2021-06-15,Kandla,23.03,70.22,29.5,1004.81,88.07,9.99,26.9,0.72,3.34,29.73,34.42,0.232,1.76,6,Monsoon,No Threat
2021-06-16,Kandla,23.03,70.22,17.12,1013.79,90.88,1.21,28.58,1.32,1.84,29.31,34.75,0.202,0.98,6,Monsoon,No Threat
2021-06-17,Kandla,23.03,70.22,15.09,1004.64,80.32,0.25,30.46,1.31,1.29,28.83,33.88,0.167,0.45,6,Monsoon,No Threat
2021-06-18,Kandla,23.03,70.22,20.69,1001.19,75.65,9.65,33.37,1.15,2.12,29.44,33.91,0.331,1.89,6,Monsoon,No Threat
2021-06-19,Kandla,23.03,70.22,28.92,997.64,95.18,0.77,28.44,1.17,2.32,26.2,34.99,0.636,1.78,6,Monsoon,No Threat
2021-06-20,Kandla,23.03,70.22,14.66,1010.0,73.07,2.87,32.59,1.27,1.58,28.24,35.61,0.092,1.51,6,Monsoon,No Threat
2021-06-21,Kandla,23.03,70.22,31.39,1003.94,77.46,4.09,29.18,1.17,1.89,29.44,34.45,0.564,2.65,6,Monsoon,No Threat
2021-06-22,Kandla,23.03,70.22,26.77,994.64,72.56,0.54,30.2,1.02,2.34,26.59,34.58,0.19,1.13,6,Monsoon,No Threat
2021-06-23,Kandla,23.03,70.22,23.22,1005.62,85.42,1.03,29.41,1.09,1.61,28.89,34.58,0.351,2.0,6,Monsoon,No Threat
2021-06-24,Kandla,23.03,70.22,11.14,1002.87,84.31,1.17,31.64,1.78,1.46,27.58,34.03,0.329,1.12,6,Monsoon,No Threat
2021-06-25,Kandla,23.03,70.22,18.11,1005.43,76.95,1.46,29.56,1.68,1.58,28.66,34.7,0.214,2.23,6,Monsoon,No Threat
2021-06-26,Kandla,23.03,70.22,12.36,1006.4,68.89,7.18,28.81,1.55,0.98,28.3,34.62,2.32,0.91,6,Monsoon,No Threat
2021-06-27,Kandla,23.03,70.22,34.81,994.32,85.36,3.96,30.55,1.77,1.93,28.72,34.22,1.832,1.33,6,Monsoon,Pollution
2021-06-28,Kandla,23.03,70.22,17.15,1009.45,64.75,0.2,26.87,1.0,1.33,26.11,33.5,0.354,3.13,6,Monsoon,No Threat
2021-06-29,Kandla,23.03,70.22,11.45,1006.24,69.9,0.08,27.25,1.21,0.86,27.22,34.89,0.721,1.59,6,Monsoon,No Threat
2021-06-30,Kandla,23.03,70.22,14.17,1011.61,65.5,1.16,29.86,1.45,2.57,27.73,35.25,0.191,0.79,6,Monsoon,No Threat
2021-07-01,Kandla,23.03,70.22,23.08,1008.37,81.35,11.74,29.97,1.19,1.32,27.73,36.0,0.275,1.29,7,Monsoon,No Threat
2021-07-02,Kandla,23.03,70.22,40.18,1000.72,86.91,1.52,32.04,2.54,2.51,27.44,34.77,0.18,1.92,7,Monsoon,Erosion
2021-07-03,Kandla,23.03,70.22,23.04,997.14,61.85,16.7,31.9,1.06,2.78,29.41,34.85,0.494,1.52,7,Monsoon,No Threat
2021-07-04,Kandla,23.03,70.22,13.53,1008.03,78.06,24.08,28.03,1.36,1.9,27.67,34.89,0.343,1.92,7,Monsoon,No Threat
2021-07-05,Kandla,23.03,70.22,22.82,1005.39,71.87,5.59,28.86,1.22,2.25,26.01,35.8,0.808,0.76,7,Monsoon,No Threat
2021-07-06,Kandla,23.03,70.22,2.07,1011.45,78.94,6.53,30.31,2.44,0.91,27.81,35.28,0.224,3.75,7,Monsoon,No Threat
2021-07-07,Kandla,23.03,70.22,18.99,1010.1,64.92,2.14,25.42,1.25,0.4,27.18,34.9,0.265,1.13,7,Monsoon,No Threat
2021-07-08,Kandla,23.03,70.22,14.37,1002.64,72.99,2.1,26.9,1.72,1.92,28.52,34.89,0.575,1.38,7,Monsoon,No Threat
2021-07-09,Kandla,23.03,70.22,34.76,984.62,68.73,1.1,31.83,1.41,2.3,28.47,34.78,0.095,4.92,7,Monsoon,No Threat
2021-07-10,Kandla,23.03,70.22,22.32,1003.74,76.51,4.51,30.72,0.27,2.71,30.22,34.98,0.273,0.7,7,Monsoon,Erosion
2021-07-11,Kandla,23.03,70.22,15.74,1001.95,74.6,2.67,30.67,0.91,1.6,26.55,34.11,0.878,1.26,7,Monsoon,Erosion
2021-07-12,Kandla,23.03,70.22,25.17,996.0,67.05,3.93,29.87,0.72,2.43,28.82,34.35,0.309,1.52,7,Monsoon,No Threat
2021-07-13,Kandla,23.03,70.22,5.05,1003.78,90.65,6.21,31.48,0.37,1.67,28.94,35.1,0.469,0.98,7,Monsoon,No Threat
2021-07-14,Kandla,23.03,70.22,15.34,1014.37,86.51,2.27,27.52,0.85,1.28,30.01,34.99,0.155,1.26,7,Monsoon,Algal Bloom
2021-07-15,Kandla,23.03,70.22,10.89,1006.01,93.77,3.8,31.86,1.79,0.99,31.25,34.65,0.151,5.03,7,Monsoon,No Threat
2021-07-16,Kandla,23.03,70.22,14.51,1002.11,84.31,1.84,23.38,1.76,2.1,29.44,34.7,0.482,1.44,7,Monsoon,No Threat
2021-07-17,Kandla,23.03,70.22,0.69,1002.4,77.68,4.81,31.63,1.81,0.75,27.12,36.0,0.17,3.22,7,Monsoon,No Threat
2021-07-18,Kandla,23.03,70.22,23.54,1009.95,75.02,6.37,26.28,1.52,1.63,30.31,34.93,0.241,3.23,7,Monsoon,No Threat
2021-07-19,Kandla,23.03,70.22,13.26,1004.22,70.49,1.75,29.21,0.63,0.1,26.31,35.42,0.348,2.07,7,Monsoon,No Threat
2021-07-20,Kandla,23.03,70.22,26.39,1004.7,84.42,7.2,30.51,0.82,1.18,27.71,35.86,0.226,3.0,7,Monsoon,No Threat
2021-07-21,Kandla,23.03,70.22,14.84,999.68,67.74,0.11,33.9,1.96,1.47,28.89,34.8,0.539,1.24,7,Monsoon,No Threat
2021-07-22,Kandla,23.03,70.22,18.92,1002.28,72.71,0.45,28.25,0.84,1.16,29.83,34.57,0.242,0.75,7,Monsoon,No Threat
2021-07-23,Kandla,23.03,70.22,9.75,1000.48,73.84,0.61,31.6,0.7,1.4,27.66,34.23,0.473,0.85,7,Monsoon,No Threat
2021-07-24,Kandla,23.03,70.22,14.51,1015.27,71.52,4.07,27.16,1.57,1.4,29.25,34.97,0.574,1.81,7,Monsoon,No Threat
2021-07-25,Kandla,23.03,70.22,46.14,1004.11,71.24,2.0,32.87,1.4,3.36,30.8,34.36,0.123,2.06,7,Monsoon,No Threat
2021-07-26,Kandla,23.03,70.22,36.96,1010.17,81.87,1.14,28.02,1.42,1.73,29.86,35.11,0.43,1.15,7,Monsoon,No Threat
2021-07-27,Kandla,23.03,70.22,39.45,1000.99,66.83,2.13,29.35,1.05,0.54,27.54,35.53,0.681,1.18,7,Monsoon,No Threat
2021-07-28,Kandla,23.03,70.22,19.07,1010.46,65.31,2.53,27.84,0.68,2.43,29.6,34.83,0.165,1.28,7,Monsoon,No Threat
2021-07-29,Kandla,23.03,70.22,24.7,999.43,80.4,4.45,30.83,0.51,1.61,30.69,35.48,0.581,1.32,7,Monsoon,No Threat
2021-07-30,Kandla,23.03,70.22,22.06,1007.52,66.34,4.54,31.9,0.85,1.65,26.46,34.24,0.062,1.41,7,Monsoon,No Threat
2021-07-31,Kandla,23.03,70.22,34.07,999.22,84.77,4.06,29.87,1.32,1.52,27.92,34.8,0.242,4.0,7,Monsoon,No Threat
2021-08-01,Kandla,23.03,70.22,22.13,999.95,75.3,4.28,28.49,0.58,1.15,26.87,35.68,0.149,1.92,8,Monsoon,No Threat
2021-08-02,Kandla,23.03,70.22,23.72,995.03,59.19,7.17,34.46,2.22,4.11,27.45,34.86,0.315,4.42,8,Monsoon,Erosion
2021-08-03,Kandla,23.03,70.22,21.57,1004.57,82.55,5.84,30.23,1.38,2.2,29.07,35.41,0.667,1.61,8,Monsoon,No Threat
2021-08-04,Kandla,23.03,70.22,31.69,994.24,73.75,0.86,28.8,1.22,1.09,28.46,34.1,0.397,1.45,8,Monsoon,No Threat
2021-08-05,Kandla,23.03,70.22,32.81,1000.75,67.42,9.84,31.64,1.3,2.16,30.15,35.27,0.11,1.89,8,Monsoon,No Threat
2021-08-06,Kandla,23.03,70.22,1.6,1008.42,64.12,3.39,26.18,1.56,0.96,29.53,33.54,0.352,3.26,8,Monsoon,No Threat
2021-08-07,Kandla,23.03,70.22,28.83,1002.93,76.67,3.05,31.02,1.5,1.3,30.26,34.55,0.088,0.88,8,Monsoon,No Threat
2021-08-08,Kandla,23.03,70.22,17.48,1001.78,74.95,9.9,28.56,2.3,0.1,25.58,34.43,0.525,1.36,8,Monsoon,No Threat
2021-08-09,Kandla,23.03,70.22,29.82,1006.17,75.96,0.62,28.46,2.6,1.98,29.1,34.39,0.711,0.84,8,Monsoon,No Threat
2021-08-10,Kandla,23.03,70.22,14.55,1009.09,85.51,0.36,30.41,1.39,1.35,27.24,35.09,0.554,1.87,8,Monsoon,No Threat
2021-08-11,Kandla,23.03,70.22,15.43,1006.77,76.3,9.97,29.97,0.15,0.8,27.93,35.12,0.668,2.41,8,Monsoon,No Threat
2021-08-12,Kandla,23.03,70.22,30.33,992.84,79.48,1.97,27.7,0.79,2.62,27.09,35.85,0.331,3.97,8,Monsoon,No Threat
2021-08-13,Kandla,23.03,70.22,22.72,998.12,68.01,5.46,31.24,1.21,1.45,26.31,34.85,0.461,1.56,8,Monsoon,No Threat
2021-08-14,Kandla,23.03,70.22,19.52,997.85,88.84,5.46,32.91,2.51,1.98,28.01,34.51,0.26,1.67,8,Monsoon,No Threat
2021-08-15,Kandla,23.03,70.22,25.56,1005.68,70.93,0.28,33.89,1.67,1.33,27.65,34.54,0.145,0.86,8,Monsoon,No Threat
2021-08-16,Kandla,23.03,70.22,20.53,1008.43,74.31,0.95,32.63,0.73,1.6,28.42,33.36,1.063,0.62,8,Monsoon,No Threat
